27000.0,7
13000.0,2
199000.0,72
8006,2
1101,1
214000.0,390
573,0
211000.0,8
93000.0,12
16000.0,18
13000.0,147
187000.0,47
4733,5
3147,1
1836,1
33000.0,44
109000.0,144
162000.0,214
27000.0,7
13000.0,2
199000.0,72
8006,2
1101,1
214000.0,390
573,0
133000.0,105
85000.0,36
293000.0,949
20000.0,8
99000.0,56
325,0
16000.0,3
125000.0,338
145000.0,33
3577,4
451000.0,26
30000.0,161
396000.0,295
1541,4
117000.0,8
546000.0,229
22000.0,7
152000.0,21
9142,0
1510,0
29000.0,60
50000.0,4
81000.0,9
61000.0,33
31000.0,19
451000.0,26
253000.0,38
13000.0,2
232000.0,22
85000.0,56
215000.0,32
64000.0,9
573,0
93000.0,12
70000.0,13
119000.0,8
1836,1
47000.0,12
33000.0,44
114000.0,117
7462,1
200000.0,75
27000.0,7
53000.0,60
118000.0,48
51000.0,13
39000.0,26
24000.0,36
38000.0,1
13000.0,147
15000.0,5
61000.0,33
16000.0,18
32000.0,54
404000.0,79
15000.0,28
183000.0,176
25000.0,111
6780,6
225000.0,883
160000.0,183
109000.0,144
226000.0,22
54000.0,31
30000.0,161
3674,0
4441,2
16000.0,18
228000.0,22
63000.0,45
260000.0,25
44000.0,3
15000.0,28
4969,49
160000.0,183
225000.0,883
109000.0,144
33000.0,32
39000.0,26
38000.0,232
54000.0,37
30000.0,161
22000.0,7
25000.0,56
586000.0,473
46000.0,58
879000.0,1447
375,0
404000.0,164
50000.0,17
47000.0,12
7255,7
53000.0,11
4752,7
24000.0,36
161000.0,8
263,1
81000.0,9
2685,1
103000.0,60
125000.0,338
583,0
42000.0,50
52000.0,18
531000.0,284
114000.0,117
131000.0,99
288000.0,11
47000.0,12
258000.0,413
114000.0,117
42000.0,50
52000.0,18
200000.0,75
275000.0,17
39000.0,26
24000.0,36
4441,2
2685,1
63000.0,45
404000.0,79
260000.0,25
184000.0,57
44000.0,3
48000.0,24
4969,49
183000.0,176
25000.0,111
160000.0,183
11000.0,14
33000.0,32
226000.0,22
54000.0,31
54000.0,37
283000.0,26
25000.0,56
35000.0,14
15000.0,16
46000.0,58
879000.0,1447
54000.0,4
375,0
50000.0,17
7255,7
53000.0,11
447000.0,51
4752,7
228000.0,0
112000.0,78
583,0
283000.0,26
44000.0,3
54000.0,37
226000.0,22
67000.0,18
58000.0,31
171000.0,181
773000.0,30
33000.0,525
113000.0,64
4969,49
10000.0,7
200000.0,75
52000.0,12
25000.0,111
260000.0,25
95000.0,59
4752,7
3429,1
112000.0,78
375,0
41000.0,3
355000.0,61
224,0
531000.0,284
12000.0,4
7255,7
25000.0,6
25000.0,56
50000.0,17
256000.0,48
78000.0,7
53000.0,11
119000.0,8
92000.0,97
13000.0,15
129000.0,49
33000.0,16
84000.0,6
3407,8
54000.0,31
447000.0,51
355000.0,61
133000.0,105
375,0
115000.0,36
531000.0,284
7255,7
25000.0,56
50000.0,17
54000.0,4
552000.0,68
27000.0,1
78000.0,7
275000.0,17
53000.0,11
92000.0,97
883,3
129000.0,49
3407,8
3429,1
173000.0,122
184000.0,57
268000.0,56
61000.0,390
675000.0,183
12000.0,4
13000.0,1
3259000.0,1480
879000.0,1447
161000.0,69
288000.0,11
65000.0,28
773000.0,30
46000.0,58
1537,0
7939,8
89000.0,51
22000.0,180
19000.0,7
195000.0,27
6977,1
300000.0,60
1678,0
33000.0,525
5114,8
292,0
4326,1
52000.0,12
3429,1
195000.0,11
392000.0,109
355000.0,61
3407,8
41000.0,3
54000.0,15
195000.0,27
115000.0,36
12000.0,4
25000.0,6
22000.0,180
61000.0,390
89000.0,51
883,3
395,3
33000.0,16
84000.0,6
1647,2
173000.0,122
268000.0,56
6977,1
13000.0,43
675000.0,183
32000.0,4
3259000.0,1480
15000.0,2
161000.0,69
1678,0
65000.0,28
6425,12
19000.0,2
268,0
9473,12
46000.0,60
10000.0,7
107000.0,50
230000.0,62
171,0
883,3
84000.0,6
41000.0,3
13000.0,4
52000.0,12
292,0
25000.0,6
58000.0,31
35000.0,7
33000.0,16
160000.0,24
30000.0,0
195000.0,11
170000.0,8
164000.0,29
115000.0,36
3567,0
392000.0,109
268,0
268000.0,56
20000.0,3
161000.0,69
65000.0,28
675000.0,183
200,5
18000.0,6
107000.0,50
46000.0,60
3259000.0,1480
20000.0,4
101000.0,4
330000.0,5
232000.0,165
97000.0,11
93000.0,27
2983,0
86000.0,2
26000.0,2
75000.0,10
227000.0,4
35000.0,20
19000.0,2
645000.0,42
6425,12
13000.0,43
395,3
97000.0,11
164000.0,29
160000.0,24
330000.0,5
86000.0,2
227000.0,4
15000.0,2
75000.0,10
382000.0,40
232000.0,45
170000.0,8
30000.0,0
132000.0,6
82000.0,16
20000.0,3
25000.0,0
1021,1
44000.0,18
122000.0,6
307000.0,10
11000.0,16
2983,0
54000.0,35
319000.0,162
200,5
386000.0,61
63000.0,74
264,0
218000.0,16
167000.0,124
91,0
2294,0
139000.0,13
115000.0,17
15,0
1665,0
122000.0,6
11000.0,16
386000.0,61
264,0
54000.0,35
63000.0,74
25000.0,0
645000.0,42
307000.0,10
218000.0,16
167000.0,124
115000.0,17
172,0
91,0
2294,0
139000.0,13
287,0
327,1
44000.0,18
319000.0,162
564000.0,45
89,0
15,0
276,0
817000.0,756
1968,2
1665,0
227,0
384000.0,53
267,0
125,0
199,0
1901,1
19000.0,6
132,0
77,0
7,0
122,0
92,0
21000.0,4
142,0
228,0
1968,2
1665,0
227,0
384000.0,53
267,0
125,0
199,0
1901,1
19000.0,6
132,0
15,0
77,0
7,0
122,0
92,0
21000.0,4
142,0
228,0
1104,2
520,0
269,0
101,0
247,0
206,0
617,0
1604,0
236,0
105,0
122,0
452,0
194,0
108,0
102,0
172,0
205,0
115,0
185,0
312,0
125,0
2,0
95,0
107,0
105,0
1604,0
185,0
122,0
236,0
452,0
194,0
108,0
312,0
102,0
122,0
205,0
125,0
2,0
172,0
95,0
115,0
107,0
87,0
163,0
29000.0,13
255,0
37000.0,39
130000.0,124
42000.0,36
53000.0,10
74000.0,40
98000.0,125
251000.0,56
62000.0,11
117000.0,86
3083,2
18000.0,10
21000.0,59
21000.0,7
883,0
58000.0,2
125,0
40000.0,388
1354,0
57000.0,12
43000.0,67
42000.0,36
53000.0,10
74000.0,40
98000.0,125
251000.0,56
62000.0,11
117000.0,86
3083,2
18000.0,10
21000.0,59
21000.0,7
883,0
58000.0,2
125,0
40000.0,388
1354,0
57000.0,12
43000.0,67
675000.0,3538
19000.0,12
317000.0,13
619,0
76000.0,8
67000.0,598
44000.0,26
16000.0,23
214000.0,40
206000.0,97
6225,18
230000.0,16
77000.0,41
83,0
243000.0,4
49000.0,61
23000.0,22
6942,2
296000.0,49
28000.0,103
154000.0,10
28000.0,159
2091,0
16000.0,13
44000.0,26
16000.0,23
214000.0,40
206000.0,97
6225,18
230000.0,16
77000.0,41
83,0
49000.0,61
243000.0,4
23000.0,22
6942,2
296000.0,49
28000.0,103
154000.0,10
28000.0,159
2091,0
16000.0,13
3223,1
147000.0,18
198000.0,289
2645,1
133000.0,6
22000.0,91
25000.0,13
18000.0,40
1826,2
371000.0,33
110000.0,5
90000.0,66
99000.0,16
90,0
327,0
597000.0,283
33000.0,126
36000.0,15
5320,24
365,0
12000.0,6
3950,6
94000.0,93
66000.0,18
25000.0,13
18000.0,40
1826,2
371000.0,33
110000.0,5
90000.0,66
99000.0,16
90,0
327,0
597000.0,283
33000.0,126
36000.0,15
5320,24
365,0
12000.0,6
3950,6
94000.0,93
66000.0,18
13000.0,20
18000.0,58
25000.0,23
36000.0,1
170000.0,14
1126,0
77000.0,125
113000.0,72
40000.0,46
33000.0,21
178000.0,264
282000.0,26
74000.0,22
347,0
25000.0,44
164,0
22000.0,35
86000.0,326
26000.0,43
1032000.0,319
125000.0,37
363000.0,7
83000.0,167
769000.0,94
77000.0,125
113000.0,72
40000.0,46
33000.0,21
178000.0,264
282000.0,26
74000.0,22
347,0
25000.0,44
164,0
22000.0,35
86000.0,326
26000.0,43
1032000.0,319
125000.0,37
363000.0,7
83000.0,167
769000.0,94
447000.0,59
236000.0,145
11000.0,4
9508,1
15000.0,21
6979,3
8320,5
217000.0,70
125000.0,24
71000.0,116
40000.0,4
3479,1
579000.0,69
929,7
11000.0,38
386000.0,142
100000.0,39
6403,42
595,0
165,0
341,0
1218,0
399,0
151,0
8320,5
217000.0,70
125000.0,24
71000.0,116
40000.0,4
3479,1
579000.0,69
929,7
11000.0,38
386000.0,142
100000.0,39
6403,42
595,0
165,0
341,0
1218,0
399,0
151,0
1547,2
1117,0
2505,3
11000.0,10
1669,0
31000.0,8
1011,0
22000.0,35
237000.0,105
76000.0,127
5058,0
26000.0,42
22000.0,11
51000.0,76
1265,1
7061,11
29000.0,5
5144,0
1849,0
2073,29
8379,81
26000.0,32
4993,5
18000.0,63
1011,0
22000.0,35
237000.0,105
76000.0,127
5058,0
26000.0,42
22000.0,11
51000.0,76
1265,1
7061,11
29000.0,5
5144,0
1849,0
2073,29
8379,81
26000.0,32
4993,5
18000.0,63
13000.0,1
705000.0,892
50000.0,11
14000.0,66
97000.0,150
210000.0,374
5400,2
25000.0,30
37000.0,11
173000.0,279
90000.0,47
334000.0,63
11000.0,42
227000.0,209
35000.0,3
139,0
193000.0,13
108000.0,99
190000.0,112
48,0
2894,0
3893,15
2658,1
81000.0,353
5400,2
25000.0,30
37000.0,11
173000.0,279
90000.0,47
334000.0,63
11000.0,42
227000.0,209
35000.0,3
139,0
193000.0,13
108000.0,99
190000.0,112
48,0
2894,0
3893,15
2658,1
81000.0,353
521000.0,1478
111000.0,18
95000.0,15
1583,0
373,0
1108,0
7119,1
5323,4
412,0
104000.0,155
3671,7
35000.0,91
30000.0,18
353000.0,766
70000.0,9
1135,1
66000.0,2
103000.0,35
10000.0,5
264000.0,1237
450,0
14000.0,1
565000.0,558
2036,3
7119,1
5323,4
412,0
104000.0,155
3671,7
35000.0,91
30000.0,18
353000.0,766
70000.0,9
1135,1
66000.0,2
103000.0,35
10000.0,5
264000.0,1237
450,0
14000.0,1
565000.0,558
2037,3
1331,0
49000.0,40
373,0
142000.0,56
98000.0,550
386000.0,459
4251,0
991,0
10000.0,1
1416,0
29000.0,2
263,0
8828,0
188000.0,259
246,0
19000.0,124
895000.0,1925
61000.0,118
2761,4
290000.0,29
9320,6
24000.0,13
152000.0,228
204000.0,243
4251,0
991,0
10000.0,1
1416,0
29000.0,2
263,0
8828,0
188000.0,259
246,0
19000.0,124
895000.0,1925
61000.0,118
2761,4
290000.0,29
9320,6
24000.0,13
152000.0,228
204000.0,243
5117,1
131000.0,404
65000.0,77
247,2
237000.0,17
131000.0,238
46000.0,241
12000.0,33
45000.0,28
92000.0,356
233000.0,874
5260,4
647000.0,105
105000.0,32
6952,1
15000.0,71
20000.0,36
572,1
16000.0,8
2201,1
5060,0
12000.0,2
392000.0,112
184,0
46000.0,241
12000.0,33
45000.0,28
92000.0,356
233000.0,874
5262,4
647000.0,105
105000.0,32
6952,1
15000.0,71
20000.0,36
572,1
16000.0,8
2201,1
5060,0
12000.0,2
392000.0,112
184,0
12000.0,7
281000.0,289
176000.0,154
107000.0,46
64000.0,30
158000.0,64
147000.0,417
34000.0,21
629,0
230000.0,20
11000.0,0
162000.0,226
26000.0,9
5167,0
250000.0,46
154000.0,77
19000.0,12
118000.0,14
124000.0,5
1733,6
1423000.0,997
141000.0,118
4237,0
3722,0
147000.0,417
34000.0,21
629,0
230000.0,20
11000.0,0
162000.0,226
26000.0,9
5167,0
250000.0,46
154000.0,77
19000.0,12
118000.0,14
124000.0,5
1733,6
1423000.0,997
141000.0,118
4237,0
3722,0
15000.0,2
128000.0,35
274,0
1108,2
1074,0
1980,3
664,0
473,0
2416,1
181,0
10000.0,11
63000.0,4
15000.0,4
2068,0
11000.0,10
15000.0,30
16000.0,20
11000.0,74
73000.0,40
72000.0,63
16000.0,13
2287,0
36000.0,17
731000.0,462
664,0
473,0
2416,1
181,0
10000.0,11
63000.0,4
15000.0,4
2068,0
15000.0,30
11000.0,10
16000.0,20
11000.0,74
73000.0,40
72000.0,63
16000.0,13
2287,0
36000.0,17
731000.0,462
54000.0,44
92000.0,56
9392,80
5386,0
21000.0,4
1885,0
13000.0,9
159,3
215000.0,2076
106,0
9648,3
127000.0,86
7580,27
253000.0,614
22000.0,2
780000.0,417
954,0
400,0
6443,3
12000.0,1
14000.0,159
493,0
8298,1
8431,15
13000.0,9
159,3
215000.0,2076
106,0
9648,3
127000.0,86
7580,27
253000.0,614
22000.0,2
780000.0,417
954,0
400,0
6443,3
12000.0,1
14000.0,159
493,0
8298,1
8431,15
3007,2
801,0
12000.0,0
10000.0,0
1977,0
16000.0,1
17000.0,0
220000.0,797
1078,0
759,0
4559,2
2332,1
147,0
354,0
2294,0
142,0
495,1
662,0
9168,2
52000.0,13
15000.0,4
4544,1
25000.0,3
9116,1
17000.0,0
220000.0,797
1078,0
759,0
4559,2
2332,1
147,0
354,0
2294,0
142,0
495,1
662,0
9172,2
52000.0,13
15000.0,4
4544,1
25000.0,3
9116,1
36000.0,6
76000.0,24
1441,0
5869,8
5118,2
369,0
16000.0,122
232000.0,364
10000.0,156
48000.0,2
197,0
62000.0,1
1490000.0,595
4851,3
9296,6
167,0
62,0
67000.0,145
57000.0,5
16000.0,2
564,1
148000.0,307
437000.0,42
1081,1
16000.0,122
232000.0,364
10000.0,156
48000.0,2
197,0
62000.0,1
1490000.0,595
4851,3
9296,6
167,0
62,0
67000.0,145
57000.0,5
16000.0,2
564,1
148000.0,307
437000.0,42
1081,1
948,0
1105,0
161000.0,108
190000.0,59
4939,0
9831,0
221000.0,352
145000.0,32
11000.0,0
3543,1
27000.0,107
24000.0,4
1095,0
2276,3
15000.0,1
187000.0,33
224,0
306,0
2123,0
17000.0,15
17000.0,1
1826,1
847,0
16000.0,0
221000.0,352
145000.0,32
11000.0,0
3543,1
27000.0,107
24000.0,4
1095,0
2276,3
15000.0,1
187000.0,33
224,0
306,0
2123,0
17000.0,15
17000.0,1
1826,1
847,0
16000.0,0
332,1
298000.0,14
726,1
441,0
237000.0,274
1068,0
370,0
93000.0,254
12000.0,118
122000.0,942
4332,19
147000.0,80
349,0
91,0
15000.0,46
12000.0,2
161000.0,689
3117,1
467,0
5495,13
289000.0,21
1298,0
550,0
3610,0
370,0
93000.0,254
12000.0,118
122000.0,942
4332,19
147000.0,80
349,0
91,0
15000.0,46
12000.0,2
161000.0,689
3117,1
467,0
5495,13
289000.0,21
1298,0
550,0
3610,0
6174,7
2630,20
305000.0,4
3940,0
872,0
3608,21
21000.0,3
467,3
116000.0,5
798,0
38000.0,50
15000.0,5
2337,4
31000.0,8
129,0
1711,0
9803,4
62000.0,8
4699,2
40000.0,38
3323,1
49000.0,50
187,0
139000.0,4
3608,21
467,3
116000.0,5
798,0
38000.0,50
15000.0,5
2337,4
31000.0,8
129,0
1711,0
9803,4
62000.0,8
4699,2
40000.0,38
3323,1
49000.0,50
187,0
139000.0,4
1634,1
38000.0,3
14000.0,0
9274,17
3624,4
3165,4
967,0
36,0
667,0
4817,1
881,0
7109,0
781000.0,1247
128000.0,133
303000.0,68
315,2
125000.0,198
1870,1
22000.0,37
2439,10
117000.0,227
13000.0,16
99000.0,2
88,0
967,0
36,0
667,0
4817,1
881,0
7109,0
781000.0,1247
128000.0,133
303000.0,68
315,2
125000.0,198
1870,1
22000.0,37
2439,10
117000.0,227
13000.0,16
99000.0,2
88,0
82000.0,277
97000.0,117
1711,0
17000.0,21
58000.0,9
4672,5
494,1
6387,19
512,3
772,1
1586,0
244000.0,386
99000.0,1
52000.0,46
1913,69
9294,59
11000.0,6
31000.0,5
128,0
25000.0,2
993,0
460,0
13000.0,233
82000.0,43
4672,5
494,1
6387,19
512,3
772,1
1586,0
244000.0,386
99000.0,1
52000.0,46
1913,69
9294,59
11000.0,6
31000.0,5
128,0
25000.0,2
993,0
13000.0,233
82000.0,43
161,0
460,0
183000.0,160
34000.0,107
106,0
2269,0
484,0
50000.0,116
380,0
2573,5
2005,0
140000.0,67
795,1
969,0
1599000.0,2938
1808,75
1333000.0,345
6079,8
2787,0
6113,5
7579,0
313,1
50000.0,116
380,0
2573,5
2005,0
140000.0,67
795,1
969,0
1599000.0,2938
1808,75
1333000.0,345
6079,8
2787,0
6113,5
7579,0
313,1
3034,0
596000.0,974
6166000.0,25000.0
263000.0,543
825000.0,611
5878000.0,6491
228000.0,287
160000.0,301
4646000.0,13000.0
110000.0,221
507000.0,781
954000.0,350
475000.0,1203
2893000.0,7923
717,6
60000.0,31
43000.0,214
260000.0,746
243000.0,973
3898,49
80000.0,7
391000.0,122
20000.0,10
24000.0,41
557000.0,704
99000.0,125
280000.0,62
24000.0,314
8304,1
9337,0
5735,149
490000.0,1374
242000.0,681
58000.0,59
195000.0,567
189000.0,147
121000.0,200
393000.0,358
239000.0,592
184000.0,110
109000.0,446
514000.0,290
522000.0,778
99000.0,125
280000.0,62
24000.0,314
8304,1
9337,0
5735,149
490000.0,1374
242000.0,681
58000.0,59
195000.0,567
189000.0,147
121000.0,200
393000.0,358
239000.0,592
184000.0,110
109000.0,446
514000.0,290
522000.0,778
29000.0,20
728000.0,595
159000.0,85
434000.0,310
56000.0,15
253000.0,79
147000.0,231
31000.0,7
6912,8
7760,17
200000.0,614
13000.0,31
700000.0,1170
70000.0,338
96000.0,32
202000.0,445
19000.0,56
235000.0,220
913000.0,4450
22000.0,62
67000.0,67
98000.0,127
24000.0,275
80000.0,93
31000.0,7
147000.0,231
6912,8
7760,17
200000.0,614
700000.0,1170
13000.0,31
70000.0,338
96000.0,32
202000.0,445
19000.0,56
235000.0,220
913000.0,4450
22000.0,62
67000.0,67
98000.0,127
535,1
24000.0,275
80000.0,93
1247000.0,408
181000.0,221
59000.0,91
495000.0,263
19000.0,48
178000.0,70
69000.0,2
185000.0,27
52000.0,31
290000.0,71
283000.0,412
75000.0,278
1242000.0,298
59000.0,55
12000.0,9
589000.0,457
554000.0,293
260000.0,378
15000.0,27
1143,4
54000.0,38
296000.0,392
182000.0,689
178000.0,70
69000.0,2
185000.0,27
52000.0,31
290000.0,71
75000.0,278
283000.0,412
1242000.0,298
59000.0,55
12000.0,9
589000.0,457
1159,4
554000.0,293
260000.0,378
15000.0,27
54000.0,38
182000.0,689
57000.0,51
296000.0,392
158000.0,72
162000.0,505
85000.0,36
222000.0,109
111000.0,170
157000.0,295
99000.0,19
144000.0,17
59000.0,32
648000.0,877
114000.0,254
207000.0,351
10000.0,2
78000.0,24
162000.0,298
18000.0,8
162000.0,214
55000.0,54
390000.0,850
26000.0,68
10000.0,0
27000.0,30
1284,1
157000.0,295
99000.0,19
144000.0,17
59000.0,32
114000.0,254
207000.0,351
10000.0,2
648000.0,877
78000.0,24
162000.0,298
18000.0,8
162000.0,214
55000.0,54
390000.0,850
26000.0,68
10000.0,0
27000.0,30
1284,1
1640,1
81000.0,13
188000.0,31
17000.0,211
71000.0,56
93000.0,156
57000.0,138
1129,5
38000.0,3
71000.0,558
214000.0,390
102000.0,54
34000.0,48
489000.0,39
8274,23
21000.0,9
821,10
32000.0,54
39000.0,23
881000.0,75
42000.0,11
28000.0,119
1025,0
19000.0,19
93000.0,156
1129,5
38000.0,3
71000.0,558
214000.0,390
102000.0,54
34000.0,48
489000.0,39
57000.0,138
8274,23
21000.0,9
821,10
32000.0,54
39000.0,23
881000.0,75
42000.0,11
28000.0,119
1025,0
19000.0,19
551000.0,340
3176,0
473000.0,146
21000.0,7
476000.0,311
85000.0,56
211000.0,8
199000.0,72
75000.0,86
63000.0,35
26000.0,20
16000.0,8
9536,119
293000.0,949
1175,1
61000.0,14
672,0
2129,1
13000.0,35
404000.0,164
133000.0,105
15000.0,23
21000.0,46
211000.0,8
199000.0,72
75000.0,86
63000.0,35
26000.0,20
16000.0,8
9536,119
293000.0,949
61000.0,14
672,0
2129,1
13000.0,35
1175,1
404000.0,164
133000.0,105
15000.0,23
21000.0,46
53000.0,60
65000.0,10
118000.0,48
21000.0,5
183000.0,232
146000.0,33
302,1
16000.0,18
33000.0,9
35000.0,14
109000.0,144
209000.0,104
29000.0,13
29000.0,60
15000.0,5
24000.0,8
42000.0,31
1545,4
253000.0,38
25000.0,111
172000.0,219
52000.0,18
4373,0
27000.0,7
50000.0,17
302,1
16000.0,18
33000.0,9
35000.0,14
109000.0,144
209000.0,104
29000.0,13
29000.0,60
15000.0,5
24000.0,8
42000.0,31
1545,4
253000.0,38
25000.0,111
172000.0,219
52000.0,18
4373,0
27000.0,7
50000.0,17
42000.0,50
587000.0,473
552000.0,68
20000.0,8
586000.0,24
8031,2
43000.0,35
532000.0,284
4777,5
225000.0,883
289,1
25000.0,7
16000.0,3
55000.0,77
25000.0,36
5461,1
99000.0,56
51000.0,13
103000.0,60
13000.0,147
398000.0,64
47000.0,12
9241,0
103000.0,60
1545,4
253000.0,38
50000.0,4
22000.0,7
1523,0
64000.0,73
172000.0,219
4373,0
27000.0,7
50000.0,17
51000.0,13
42000.0,50
148000.0,142
39000.0,26
8031,2
43000.0,35
532000.0,284
289,1
25000.0,7
16000.0,3
808000.0,225
114000.0,117
99000.0,56
13000.0,147
398000.0,64
300000.0,4
233000.0,111
6817,1
15000.0,28
131000.0,99
3616,4
335000.0,166
33000.0,44
412000.0,26
125000.0,338
426000.0,238
38000.0,232
105000.0,13
18000.0,10
48000.0,24
4538,7
125000.0,338
39000.0,26
22000.0,7
1523,0
426000.0,238
64000.0,73
4538,7
114000.0,117
18000.0,10
48000.0,24
105000.0,13
148000.0,142
233000.0,111
808000.0,225
54000.0,37
4453,2
117000.0,28
160000.0,184
300000.0,4
63000.0,45
64000.0,9
31000.0,19
147000.0,42
15000.0,16
335000.0,166
113000.0,64
258000.0,413
38000.0,232
61000.0,33
419000.0,39
61000.0,391
412000.0,26
183000.0,176
81000.0,9
6785,6
11000.0,14
256000.0,48
25000.0,138
171000.0,181
49000.0,202
4993,49
47000.0,9
15000.0,16
335000.0,166
258000.0,413
38000.0,232
419000.0,39
61000.0,391
412000.0,26
183000.0,176
61000.0,33
6785,6
81000.0,9
113000.0,64
11000.0,14
256000.0,48
25000.0,138
171000.0,181
49000.0,202
4993,49
4763,7
47000.0,9
879000.0,1447
1423,0
92000.0,97
644000.0,62
129000.0,35
254000.0,27
589,0
546000.0,229
7741,1
404000.0,79
184000.0,57
200000.0,75
58000.0,31
96000.0,27
37000.0,1
7939,8
73000.0,49
53000.0,11
7923,0
161000.0,69
87000.0,25
7274,7
254000.0,27
589,0
7741,1
546000.0,229
404000.0,79
184000.0,57
200000.0,75
58000.0,31
96000.0,27
37000.0,1
7939,8
73000.0,49
53000.0,11
7923,0
161000.0,69
87000.0,25
7274,7
283000.0,26
3410,8
676000.0,183
95000.0,59
78000.0,7
35000.0,7
12000.0,4
117000.0,7
27000.0,1
202000.0,306
